-0.379024,-0.385572,-0.404826,-0.380920,-0.367774,-0.395338,-0.371603,-0.365136,-0.384523,-0.378412,-0.411352,-0.425517,-0.380418,-0.372015,-0.395164,-0.389548,-0.379985,-0.393959,-0.377022,-0.362964,-0.395519,-0.372014,-0.349479,-0.385235,-0.371487,-0.383847,-0.382136,-0.376581,-0.372434,-0.412257,-0.381179,-0.405448,-0.399075,-0.376084,-0.370826,-0.405384,-0.385653,-0.366065,-0.386623,-0.373785,-0.355365,-0.381073,-0.368277,-0.378188,-0.388649,-0.376042,-0.378212,-0.402658,-0.384405,-0.390512,-0.407680,-0.372164,-0.359999,-0.396467,-0.387013,-0.371602,-0.393422,-0.367917,-0.367970,-0.367874,-0.376579,-0.358183,-0.404672
-0.473774,-0.446848,-0.494422,-0.449563,-0.459099,-0.495506,-0.463791,-0.463848,-0.481046,-0.480222,-0.448914,-0.476216,-0.468725,-0.453744,-0.501452,-0.451820,-0.471392,-0.492873,-0.448849,-0.456176,-0.496690,-0.465556,-0.468002,-0.481857,-0.462350,-0.464175,-0.476118,-0.474152,-0.444956,-0.509071,-0.474069,-0.441830,-0.472438,-0.438823,-0.458484,-0.489472,-0.459330,-0.462350,-0.499923,-0.465015,-0.474792,-0.479841,-0.463377,-0.445605,-0.482660,-0.476409,-0.436169,-0.496373,-0.469074,-0.475960,-0.491599,-0.456033,-0.469362,-0.466705,-0.444688,-0.456115,-0.521649,-0.463317,-0.468119,-0.483648,-0.463535,-0.453272,-0.477546
-0.393159,-0.398907,-0.426710,-0.383218,-0.391552,-0.440246,-0.395762,-0.391029,-0.435005,-0.402394,-0.392502,-0.441140,-0.389475,-0.396964,-0.420809,-0.386472,-0.376988,-0.446259,-0.381989,-0.397661,-0.436050,-0.397088,-0.376783,-0.429800,-0.393493,-0.406347,-0.439975,-0.398493,-0.407625,-0.415748,-0.385812,-0.383008,-0.442555,-0.381494,-0.380360,-0.440922,-0.384736,-0.398207,-0.438965,-0.395652,-0.389112,-0.434486,-0.397336,-0.402168,-0.435451,-0.394474,-0.389086,-0.419445,-0.390486,-0.408288,-0.436549,-0.381453,-0.381481,-0.460927,-0.385756,-0.392093,-0.419766,-0.405138,-0.371092,-0.438367,-0.384675,-0.425192,-0.430605
0.277271,0.257711,0.215454,0.247412,0.234423,0.281732,0.232739,0.182538,0.183560,0.256070,0.291238,0.212826,0.296489,0.237187,0.223728,0.247950,0.260551,0.249289,0.250759,0.219440,0.302296,0.230691,0.170817,0.145339,0.234273,0.198558,0.219663,0.285261,0.184192,0.183940,0.274450,0.298331,0.262061,0.255317,0.266005,0.292609,0.238633,0.209285,0.275146,0.220303,0.173627,0.182785,0.244549,0.194451,0.181338,0.278511,0.228101,0.206200,0.281833,0.238401,0.228083,0.248296,0.241733,0.310251,0.244263,0.230986,0.254187,0.222364,0.188720,0.182385,0.236097,0.178987,0.184882
-0.216995,-0.269124,-0.251447,-0.268619,-0.245685,-0.208880,-0.245279,-0.267480,-0.292389,-0.238731,-0.242254,-0.266822,-0.206003,-0.300693,-0.242879,-0.282554,-0.249798,-0.217329,-0.261543,-0.240494,-0.201184,-0.246871,-0.253710,-0.287582,-0.243342,-0.284442,-0.292699,-0.216256,-0.318578,-0.250062,-0.215795,-0.225564,-0.252980,-0.265704,-0.260329,-0.205391,-0.272195,-0.226852,-0.209453,-0.248097,-0.250168,-0.295476,-0.241869,-0.277454,-0.293619,-0.214306,-0.295836,-0.233847,-0.220628,-0.226860,-0.275512,-0.245604,-0.228096,-0.190774,-0.279397,-0.250608,-0.225534,-0.239759,-0.254580,-0.309904,-0.252626,-0.286634,-0.270743
-0.574398,-0.582087,-0.592541,-0.568977,-0.572842,-0.604080,-0.569874,-0.576828,-0.588421,-0.571738,-0.584747,-0.576549,-0.576006,-0.579240,-0.600401,-0.561078,-0.585244,-0.603695,-0.573860,-0.567863,-0.604076,-0.566719,-0.575514,-0.598680,-0.573607,-0.579667,-0.576430,-0.570542,-0.579898,-0.599397,-0.580057,-0.584485,-0.582481,-0.566079,-0.573606,-0.601882,-0.571805,-0.570988,-0.605529,-0.573469,-0.577789,-0.589615,-0.565680,-0.588215,-0.587196,-0.571881,-0.580712,-0.596808,-0.578259,-0.581650,-0.586512,-0.564609,-0.574910,-0.601914,-0.572854,-0.572301,-0.604828,-0.573021,-0.571213,-0.594612,-0.566933,-0.579236,-0.580456
0.379391,0.361196,0.288482,0.327309,0.347681,0.276854,0.364920,0.323314,0.310671,0.365438,0.390756,0.299601,0.391192,0.352842,0.281332,0.325257,0.330041,0.261678,0.328106,0.359699,0.281022,0.356212,0.293447,0.329847,0.372125,0.366714,0.290185,0.371901,0.365630,0.287568,0.386160,0.370823,0.290834,0.309382,0.327648,0.280670,0.343958,0.369675,0.271164,0.360577,0.310431,0.312708,0.369492,0.363869,0.306313,0.376589,0.354971,0.300105,0.385184,0.386890,0.272453,0.338646,0.324923,0.306153,0.323247,0.384886,0.248584,0.357768,0.323234,0.284971,0.372885,0.310686,0.341956
-0.583515,-0.579483,-0.592723,-0.573275,-0.575753,-0.601294,-0.577934,-0.573657,-0.583323,-0.579825,-0.584332,-0.588975,-0.586370,-0.576111,-0.593782,-0.568446,-0.585421,-0.599556,-0.576691,-0.572421,-0.602298,-0.574240,-0.571149,-0.590973,-0.581954,-0.578417,-0.573714,-0.580584,-0.577690,-0.602226,-0.587882,-0.582700,-0.579952,-0.570379,-0.577069,-0.598889,-0.576128,-0.574894,-0.603063,-0.577431,-0.575750,-0.583841,-0.578579,-0.572437,-0.583108,-0.582925,-0.575208,-0.596776,-0.585067,-0.582322,-0.586986,-0.573871,-0.583197,-0.590870,-0.574241,-0.572383,-0.609850,-0.579054,-0.572616,-0.583748,-0.576372,-0.573692,-0.582426
-0.046488,0.021908,-0.073224,-0.015040,0.000726,-0.060057,-0.008055,0.010901,-0.088794,-0.053525,-0.044880,0.001866,-0.042131,0.026450,-0.110947,0.024652,-0.008422,-0.022090,-0.036984,-0.004475,-0.078709,-0.001729,-0.025437,-0.102667,-0.018423,0.039804,-0.072206,-0.042961,-0.022469,-0.080222,-0.051220,0.034705,-0.059297,0.000252,-0.010027,-0.045660,-0.031035,0.005275,-0.069210,0.009895,-0.009096,-0.096196,-0.039493,0.051368,-0.081993,-0.047251,0.014620,-0.081537,-0.046056,0.047860,-0.061799,-0.010197,-0.046512,-0.032966,-0.009350,0.021183,-0.085518,-0.005374,-0.019008,-0.116671,-0.009083,0.060789,-0.054583
-0.533045,-0.531818,-0.495025,-0.525341,-0.529848,-0.483282,-0.533697,-0.524618,-0.489323,-0.531885,-0.542334,-0.459461,-0.533780,-0.523720,-0.513139,-0.514313,-0.539002,-0.485612,-0.531955,-0.528118,-0.481018,-0.534081,-0.527087,-0.493106,-0.533985,-0.525698,-0.481550,-0.534218,-0.552267,-0.514392,-0.534792,-0.526600,-0.468958,-0.522712,-0.529110,-0.482793,-0.527982,-0.531570,-0.482841,-0.533151,-0.524887,-0.496622,-0.534248,-0.524266,-0.480107,-0.531125,-0.522997,-0.496436,-0.536523,-0.539299,-0.492943,-0.519597,-0.540306,-0.481088,-0.530150,-0.527269,-0.484316,-0.532200,-0.526375,-0.500151,-0.535725,-0.520281,-0.475741
-0.583515,-0.579483,-0.592723,-0.573275,-0.575753,-0.601294,-0.577934,-0.573657,-0.583323,-0.579825,-0.584332,-0.588975,-0.586370,-0.576111,-0.593782,-0.568446,-0.585421,-0.599556,-0.576691,-0.572421,-0.602298,-0.574240,-0.571149,-0.590973,-0.581954,-0.578417,-0.573714,-0.580584,-0.577690,-0.602226,-0.587882,-0.582700,-0.579952,-0.570379,-0.577069,-0.598889,-0.576128,-0.574894,-0.603063,-0.577431,-0.575750,-0.583841,-0.578579,-0.572437,-0.583108,-0.582925,-0.575208,-0.596776,-0.585067,-0.582322,-0.586986,-0.573871,-0.583197,-0.590870,-0.574241,-0.572383,-0.609850,-0.579054,-0.572616,-0.583748,-0.576372,-0.573692,-0.582426
-0.231364,-0.242274,-0.267106,-0.241379,-0.235689,-0.236066,-0.225017,-0.250148,-0.248924,-0.223631,-0.248214,-0.268454,-0.233410,-0.234270,-0.265726,-0.254722,-0.254185,-0.228729,-0.233465,-0.232996,-0.239340,-0.223121,-0.250480,-0.261135,-0.226227,-0.244170,-0.233961,-0.224599,-0.243982,-0.307787,-0.230742,-0.236633,-0.216299,-0.231087,-0.228109,-0.240393,-0.248856,-0.242655,-0.232387,-0.212811,-0.266093,-0.265280,-0.237184,-0.233507,-0.227301,-0.228811,-0.237312,-0.289003,-0.234788,-0.240827,-0.236993,-0.247575,-0.239759,-0.193213,-0.237018,-0.237433,-0.276039,-0.222664,-0.258750,-0.231118,-0.224899,-0.227918,-0.270579
-0.146135,-0.150154,-0.199940,-0.193102,-0.172509,-0.169640,-0.127014,-0.168451,-0.190467,-0.137851,-0.174753,-0.222085,-0.149745,-0.131288,-0.190039,-0.208312,-0.187534,-0.143804,-0.186646,-0.166297,-0.182241,-0.126855,-0.176814,-0.185958,-0.129543,-0.155527,-0.191477,-0.133145,-0.127907,-0.213802,-0.157040,-0.175784,-0.189501,-0.187838,-0.174459,-0.184975,-0.199877,-0.165742,-0.155566,-0.126841,-0.165317,-0.220048,-0.130671,-0.152799,-0.152807,-0.135987,-0.149971,-0.190239,-0.161002,-0.130805,-0.213186,-0.181500,-0.158394,-0.160082,-0.210087,-0.180646,-0.178304,-0.120935,-0.178974,-0.182851,-0.132994,-0.148793,-0.199674
-0.483286,-0.483616,-0.511651,-0.485736,-0.479868,-0.521707,-0.488746,-0.485197,-0.509164,-0.487339,-0.490773,-0.512359,-0.480152,-0.486608,-0.511172,-0.482261,-0.487961,-0.522908,-0.488206,-0.475533,-0.520653,-0.486467,-0.477629,-0.508304,-0.490314,-0.494339,-0.507748,-0.482519,-0.478875,-0.511732,-0.483686,-0.497446,-0.511253,-0.486431,-0.473671,-0.519906,-0.485760,-0.485212,-0.522707,-0.484309,-0.485408,-0.508292,-0.494314,-0.490261,-0.510353,-0.481654,-0.488218,-0.509783,-0.486118,-0.470209,-0.514061,-0.486249,-0.479784,-0.520120,-0.485496,-0.476381,-0.522085,-0.485716,-0.485291,-0.511928,-0.491597,-0.490361,-0.505449
-0.501526,-0.507021,-0.532750,-0.499849,-0.502480,-0.543225,-0.508559,-0.502530,-0.531527,-0.506611,-0.524593,-0.535010,-0.497787,-0.506304,-0.531749,-0.497824,-0.503748,-0.545174,-0.501480,-0.501458,-0.541658,-0.505443,-0.500568,-0.530587,-0.509777,-0.504393,-0.532150,-0.501406,-0.506774,-0.530861,-0.500426,-0.509967,-0.535128,-0.497644,-0.488573,-0.541896,-0.502087,-0.513328,-0.543799,-0.505106,-0.503493,-0.529765,-0.513239,-0.500713,-0.533753,-0.503311,-0.512879,-0.529883,-0.498488,-0.500160,-0.536524,-0.504097,-0.505263,-0.544646,-0.498247,-0.497571,-0.540715,-0.506479,-0.501080,-0.533242,-0.510683,-0.503791,-0.529083
-0.139961,-0.175323,-0.176179,-0.168988,-0.166492,-0.214524,-0.148214,-0.153972,-0.245087,-0.149534,-0.161308,-0.211792,-0.132694,-0.171260,-0.163371,-0.191539,-0.164580,-0.233908,-0.158200,-0.164092,-0.202364,-0.151321,-0.132226,-0.236148,-0.144375,-0.170146,-0.253840,-0.142345,-0.159150,-0.139440,-0.135324,-0.187035,-0.226972,-0.168873,-0.157502,-0.217174,-0.166865,-0.170283,-0.210374,-0.141704,-0.130359,-0.253069,-0.156985,-0.196816,-0.235885,-0.134985,-0.172420,-0.153543,-0.147450,-0.177936,-0.207174,-0.160141,-0.150327,-0.285661,-0.170936,-0.160258,-0.146866,-0.143190,-0.157870,-0.264208,-0.154722,-0.163992,-0.221504
-0.563052,-0.556353,-0.571624,-0.550337,-0.553432,-0.579777,-0.556775,-0.550829,-0.560001,-0.559229,-0.562155,-0.566323,-0.566057,-0.552875,-0.573206,-0.544111,-0.563171,-0.577291,-0.554469,-0.550025,-0.581293,-0.552959,-0.548932,-0.568691,-0.560953,-0.555318,-0.549312,-0.559958,-0.555278,-0.583096,-0.567702,-0.558385,-0.556078,-0.547249,-0.555126,-0.576898,-0.553341,-0.552429,-0.581972,-0.556634,-0.553831,-0.560624,-0.557095,-0.548257,-0.559708,-0.562408,-0.552300,-0.576677,-0.564706,-0.558794,-0.564524,-0.551486,-0.561915,-0.566344,-0.551036,-0.550062,-0.591220,-0.558331,-0.550700,-0.560693,-0.554685,-0.549507,-0.558791
-0.327366,-0.342329,-0.346970,-0.329004,-0.334874,-0.351342,-0.341139,-0.318844,-0.328589,-0.331057,-0.345931,-0.313824,-0.324070,-0.349062,-0.363732,-0.327792,-0.347550,-0.366514,-0.332567,-0.328021,-0.344933,-0.344684,-0.313023,-0.346294,-0.339151,-0.320639,-0.310748,-0.325772,-0.345473,-0.367510,-0.328313,-0.339700,-0.319704,-0.313875,-0.338700,-0.362285,-0.338020,-0.338048,-0.341826,-0.340285,-0.306703,-0.345644,-0.343037,-0.336017,-0.307310,-0.322540,-0.331155,-0.349112,-0.334839,-0.362054,-0.343929,-0.316512,-0.340270,-0.354608,-0.340192,-0.332017,-0.347502,-0.342887,-0.316907,-0.334369,-0.338785,-0.336867,-0.321294
-0.493937,-0.493962,-0.490552,-0.487583,-0.484429,-0.496443,-0.483216,-0.488050,-0.500229,-0.491094,-0.496733,-0.481613,-0.496399,-0.490700,-0.493698,-0.475083,-0.489019,-0.495463,-0.494886,-0.481659,-0.498169,-0.479464,-0.480488,-0.511009,-0.487650,-0.497545,-0.488768,-0.491469,-0.499414,-0.514561,-0.499153,-0.488101,-0.459631,-0.482088,-0.487222,-0.497915,-0.491961,-0.481683,-0.494843,-0.489082,-0.496085,-0.511240,-0.480383,-0.482533,-0.489098,-0.493350,-0.491887,-0.498045,-0.495683,-0.489554,-0.480130,-0.492054,-0.492177,-0.478261,-0.487370,-0.483862,-0.512552,-0.486047,-0.487781,-0.495839,-0.478342,-0.484817,-0.505284
-0.492919,-0.492694,-0.507600,-0.488138,-0.491319,-0.520746,-0.485583,-0.488262,-0.516180,-0.486031,-0.491466,-0.518821,-0.497787,-0.488180,-0.503834,-0.483944,-0.503552,-0.524457,-0.490689,-0.489011,-0.519473,-0.488532,-0.483955,-0.522258,-0.482129,-0.498415,-0.510464,-0.489511,-0.477738,-0.510733,-0.500306,-0.519947,-0.507379,-0.482077,-0.490096,-0.522899,-0.492921,-0.491022,-0.518400,-0.490008,-0.489364,-0.522788,-0.483768,-0.502961,-0.508003,-0.491460,-0.481580,-0.508142,-0.496091,-0.496725,-0.506705,-0.484169,-0.478889,-0.538868,-0.491368,-0.497468,-0.502509,-0.483511,-0.481122,-0.507118,-0.489416,-0.500446,-0.526950
-0.506133,-0.474372,-0.512437,-0.474030,-0.485205,-0.523556,-0.486318,-0.489002,-0.513303,-0.499992,-0.459864,-0.494537,-0.510529,-0.492853,-0.522444,-0.457794,-0.498264,-0.524457,-0.482935,-0.482542,-0.523910,-0.485364,-0.497988,-0.520175,-0.485246,-0.490697,-0.505043,-0.508648,-0.470914,-0.519882,-0.503226,-0.471558,-0.503110,-0.471932,-0.480294,-0.522899,-0.475584,-0.488444,-0.523480,-0.487572,-0.503493,-0.519299,-0.488102,-0.487693,-0.505857,-0.507994,-0.464716,-0.514832,-0.504081,-0.483728,-0.508999,-0.476987,-0.488928,-0.525386,-0.473277,-0.482978,-0.520702,-0.485425,-0.485765,-0.512343,-0.487864,-0.485390,-0.514148
-0.205107,-0.251187,-0.178536,-0.230937,-0.209679,-0.195719,-0.195043,-0.240636,-0.230647,-0.212807,-0.256946,-0.188007,-0.197287,-0.265039,-0.177025,-0.267597,-0.223494,-0.191940,-0.206862,-0.207267,-0.195866,-0.185209,-0.216934,-0.215539,-0.203007,-0.252159,-0.242110,-0.211749,-0.247795,-0.154741,-0.197784,-0.267692,-0.211080,-0.247013,-0.202397,-0.194491,-0.215403,-0.206945,-0.195758,-0.182744,-0.237796,-0.219804,-0.211779,-0.252906,-0.241711,-0.213923,-0.234533,-0.163673,-0.186876,-0.290050,-0.198868,-0.220222,-0.202124,-0.232122,-0.239304,-0.209338,-0.160912,-0.187497,-0.235175,-0.235844,-0.203590,-0.262354,-0.224130
-0.527080,-0.480833,-0.494843,-0.459601,-0.481906,-0.503863,-0.503519,-0.487945,-0.498258,-0.522353,-0.470121,-0.492905,-0.529179,-0.495274,-0.494945,-0.440543,-0.477033,-0.500109,-0.468554,-0.489648,-0.507939,-0.503312,-0.491725,-0.504977,-0.502847,-0.486621,-0.493302,-0.523529,-0.483157,-0.511563,-0.529887,-0.482113,-0.475757,-0.470424,-0.476640,-0.496340,-0.448292,-0.497228,-0.510706,-0.503174,-0.504320,-0.511118,-0.506325,-0.480035,-0.482049,-0.526270,-0.473998,-0.494796,-0.528756,-0.480964,-0.494762,-0.463945,-0.491136,-0.499836,-0.455261,-0.476935,-0.506584,-0.504274,-0.485054,-0.495341,-0.502923,-0.485079,-0.501510
-0.328304,-0.310534,-0.306707,-0.318426,-0.314591,-0.309243,-0.321592,-0.305105,-0.270434,-0.323684,-0.316131,-0.287409,-0.330474,-0.308254,-0.313274,-0.297889,-0.324400,-0.303855,-0.330312,-0.310379,-0.314755,-0.316400,-0.306976,-0.282989,-0.326254,-0.301508,-0.256523,-0.324655,-0.307338,-0.329251,-0.334762,-0.317078,-0.274090,-0.313296,-0.310325,-0.301417,-0.322870,-0.318597,-0.314883,-0.318092,-0.305855,-0.250365,-0.326279,-0.309908,-0.296988,-0.326547,-0.305711,-0.313929,-0.331195,-0.309470,-0.296710,-0.315324,-0.320978,-0.265110,-0.327041,-0.314712,-0.350268,-0.324687,-0.303904,-0.279551,-0.317518,-0.305704,-0.259089
-0.415327,-0.426886,-0.433663,-0.418346,-0.417270,-0.436524,-0.415208,-0.413435,-0.413601,-0.410401,-0.436856,-0.431979,-0.417085,-0.420738,-0.432800,-0.415437,-0.435432,-0.434352,-0.420229,-0.410060,-0.437230,-0.414567,-0.416996,-0.417929,-0.413377,-0.419228,-0.406537,-0.412338,-0.428833,-0.444195,-0.417602,-0.413281,-0.420815,-0.415961,-0.425217,-0.444262,-0.421691,-0.411234,-0.429727,-0.413170,-0.414826,-0.407780,-0.417623,-0.410062,-0.420634,-0.414436,-0.416095,-0.437809,-0.416791,-0.438688,-0.427848,-0.426520,-0.428917,-0.407511,-0.410488,-0.415503,-0.462993,-0.419505,-0.416365,-0.390929,-0.406822,-0.414271,-0.441109
-0.573429,-0.566244,-0.596410,-0.560153,-0.579538,-0.603143,-0.568936,-0.580210,-0.589380,-0.573343,-0.568946,-0.590041,-0.573409,-0.563523,-0.598850,-0.564243,-0.588574,-0.603695,-0.559003,-0.580605,-0.602597,-0.567089,-0.579125,-0.590351,-0.570004,-0.584449,-0.585466,-0.571433,-0.566651,-0.601226,-0.576616,-0.561349,-0.588885,-0.554162,-0.583978,-0.601882,-0.565345,-0.577333,-0.603835,-0.568356,-0.584651,-0.587871,-0.569395,-0.573065,-0.591488,-0.574935,-0.556293,-0.596808,-0.570787,-0.598082,-0.595687,-0.560721,-0.583397,-0.592284,-0.561317,-0.581138,-0.612106,-0.568754,-0.579117,-0.591129,-0.568695,-0.579953,-0.586857
-0.224115,-0.225137,-0.244014,-0.207520,-0.214047,-0.270867,-0.215304,-0.234506,-0.237519,-0.222973,-0.221879,-0.229681,-0.223728,-0.236593,-0.250826,-0.194104,-0.215581,-0.273820,-0.213900,-0.208884,-0.271565,-0.212456,-0.233165,-0.231554,-0.219110,-0.241235,-0.241157,-0.224688,-0.214947,-0.251566,-0.224885,-0.231068,-0.233140,-0.204333,-0.213873,-0.268873,-0.209865,-0.214044,-0.273472,-0.222535,-0.245385,-0.237614,-0.211180,-0.236253,-0.237108,-0.224503,-0.220340,-0.243659,-0.222458,-0.233806,-0.244429,-0.209772,-0.201047,-0.248289,-0.195885,-0.238029,-0.291612,-0.218748,-0.240392,-0.216439,-0.212063,-0.218789,-0.263192
